"Bonalu
","Bonalu is one of the most popular and widely celebrated festivals in Telangana and Andhra Pradesh. Celebrated in the month of Ashadam, the month-long festivities take place to thank Goddess Mahakali as women across the state dress in traditional attire and offer Bonam to the goddess. A bonam or meal consists of cooked rice with jaggery, curd and water which is placed inside an earthen pot. Each of these pots is decorated with flowers and carried by women on their heads to offer to the deity.

The origins of the festival date back to the 19th century when a battalion of Hyderabad Military prayed to the goddess to eradicate the plague that had devastated the city. If the goddess did so, the battalion would install an idol of Mahakali in Hyderabad. It is believed that the goddess did eradicate it and the battalion installed the idol. The festival holds great significance and hence In 2014, when the state of Telangana was formed, Bonalu was declared the State Festival.

The festivities start from the Golconda Fort as women carrying bonalu walk and reach the temple. Women carrying bonalu are considered to possess the spirit of the goddess, hence as they approach the temple, devotees sprinkle water to pacify the spirit. Traditional dance forms like Potharaju Dance is performed in many parts of the state.",15:00,2023-08-30," Thripunithura
",KL,https://utsav.gov.in/public/uploads/event_picture_image/event_82/16493989941991688525.jpg
Athachamayam,"Athachamayam is a cultural fiesta which provides one the rare opportunity to witness almost all the folk art forms of Kerala. It is a grand celebration which marks the beginning of the ten-day Onam Festival. Conducted every year on the Atham asterism of the Malayalam month Chingam (Leo), the event held at the historical town of Thripunithura is a celebration of a legendary victory of the Raja (King) of Kochi. In olden days it was customary for the king to travel with his entire entourage to the Thripunithura fort. This was also the occasion for his subjects to greet the king and see him at close quarters. The procession, now without the king, still retains its majestic charm, and is conducted in a spectacular manner. Caparisoned elephants, varieties of folk art forms, floats, musical ensembles etc form part of the procession. Onam is the most popular festival of the Malayalees and can be traced to the primitive harvest festival and also to the myth regarding King Mahabali - the benevolent asura ruler who brought peace and prosperity to his country.",16:00,2023-08-30," Thripunithura
",KL,https://utsav.gov.in/public/uploads/event_picture_image/event_477/16570224001956028149.jpg
Dree Festival,"Agrarian Festival, Celebrated by Apatani Tribe of AP, Festival being celebrated for bumper and pest free crops. wide range of Cultural Programs showcased during the course of the festival.                                                          Games and Sports : - Football Competition is the major attraction of the festival, the competition is amongst all the villages of the Ziro valley. apart from Football games and sports like Volley ball, Badminton, Traditional Sports are being conducted.

Literary Events : -  Literary events like Essay Writing, Drawing Painting, and activities in promotion to apatani languages are being organised.

Cultural Competition : - wide range of Cultural Programs are being showcased. Fashon Show and Beauty Pageant are also oraganised in promotion to local apparels and clothings",07:00,2023-07-04, Nago Putu Dree Ground,AP,https://utsav.gov.in/public/uploads/event_picture_image/event_919/1661933198456020234.jpg
"Pham-Kho-Sowai
","Bugun Festival Pham-Kho-Sowai (A harvesting festival) is a popular festival of the Bugun Tribe of west Kameng District Arunachal Pradesh. It is now celebrated a fixed date on 10th September every year .Pham-Kho literally means ""Mountain""(Pham) and River (Kho is a polysemy for any form of water),considered by the Bugun people to be vital components required for human survival.",10:00,2023-09-10,Singchung Ground,AP,https://utsav.gov.in/public/uploads/event_picture_image/event_901/16619305152256133.jpg
"Tang Festival
","Tang Festival is celebrated among the Sartang Community of West Kameng District of Arunachal Pradesh. It is one of the major festivals celebrated by the community during the month of September. Initially the date was not fixed and the festival was celebrated on different dates in different villages of the Sartang tribe, following the Lunar Calendar. Later on, a fixed date was proposed on 15th of September every year to celebrate the festival centrally among all the villages of the Sartang tribe. The festival is dedicated to the spirits of the forest and the chief deities that are worshiped are the Earth and sun. During the festival time, offerings are made to the deities to pray to them that the harvest of the season will be on abundance, hence Tang Festival is also a kind of harvest festival. The festival is celebrated with great joy by the people. The festival is celebrated with the showcase of the local traditions, cultural shows, local cuisines, wine, ethnic games, etc.",10:00,2023-09-15,Sartang Village ground,AP,https://utsav.gov.in/public/uploads/event_cover_image/event_914/1666854178936960390.jpg
"Tawang Festival 
","Nature's lavish allowances to some parts of the world are beyond explanation. While even the best of places on earth may not equal your sweet home, certain places on earth may hold your attention with such authority born out of their endless beauty that you may be unwilling to get out of the hold. Tawang holds you tight with its unparalleled beauty and your senses marvel at the gift of nature displayed in every inch of the land.

Initiated in 2012, by the Department of Tourism, Arunachal Pradesh - The Tawang festival is the biggest tourism extravaganza of the state that puts on display the richness of the Monpa tribes and has everything from Buddhist religious functions, traditional dances, showcasing of handloom products and other crafts made by the local artisans, ethnic cuisines, cultural display & street carnival that focus on the chronicled history of the Monpa Tribe and many more. This Festival of Dreams is an attempt to promote and showcase the tourism potential and the rich heritage of the pristine Tawang valley and hence contribute to the growing cultural representation of North-East India.

With prestigious titles like ""Best Cultural Festival"" and ""Best Tourist Destination"" of 2017, this beautiful town of Tawang is gearing up again for the 2023 edition. This is the chance to live an experience that we call 'truly heavenly'. This might be exactly the winter trip you've been dreaming of the years!",08:00,2023-11-04,Mega Festival ground,AP,https://utsav.gov.in/public/uploads/event_picture_image/event_895/1661843003447024906.jpg
Seju Festival,"Seju Festival is celebrated by Nah People of Kojum sub clan of Tagin Community habited at the last Indian Border that is Taksing circle in the month of November-December every year to appease the god and goddess for protection from diseases , epidemics and natural calamities etc. 

In the festival every members of the village voluntary come forward to contribute physical labour and whatever they have available with them In the festival the mythological Dongda dance is being performed were both male and female folk took participation Targya Dance is also perform by male folk in the festival.",07:00,2023-11-10,"Tsari Gompa, Taksing",AP,https://utsav.gov.in/public/uploads/event_cover_image/event_923/1666395432928998634.jpg
"Torgaya Festival
","Torgya is an important monastic festival which is celebrated every year in the 11th Month of Lunar calendar which usually falls in January. the Torgya, made of Baley dough, is a pyramid shaped structure, the size of a real life normal man. which embodies all the evils, ends up in a fire. 

The major highlight of Torgya festival is presentation of monastic dances by monks for three days in the courtyard of the main temple. Monastic dances depict both real life and fictional incidences. There are different forms of monastic dance, such as Phagcham, Durdag, Lhamcham, Chamchin, Jhacham etc, usually performed by wearing wooden masks and decorative attires at the tune of drum and cymbals beats. Monastic dances are well choreographed and coordinated.",04:30,2023-11-11," Tawang Monastery
",AP,https://utsav.gov.in/public/uploads/event_picture_image/event_898/166184207683700020.jpg
Pangsau Pass International Festival,Pangsau Pass International Festival is celebrated every year in Nampong which is situated in Changlang district of Arunachal Pradesh. The festival offers a platform for the cross border trade and cultural exchange with neighbouring country Myanmar to exhibit its culture and other products. The festival conjoins the tribes of both North East and Myanmar and gives them the opportunity to showcase their culture and traditions to th world,10:00,2023-01-20," Nampong
",AP,https://utsav.gov.in/public/uploads/event_picture_image/event_549/1657788211969812901.jpg
"Eeaglnest Bird Festival
","EAGLENEST BIRD FESTIVAL IS AN ANNUAL EVENT SCHEDULED ON DATED 5TH& 6TH OF MARCH EVERY YEAR. AT RUPA AND SORROUNDING VILLAGES, WEST KAMENG DISTRICT, ARUNACHAL PRADESH TO MAKE AWARE OF THE IMPORTANCE OF EAGLENEST WILD LIFE SANCTUARY AND ITS SORROUNDING COMMUNITY OWNED FOREST OF WEST KAMENG DISTRICT, WHERE MORE THAN 500 BIRD SPECIES ARE FOUND. BIRD LOVERS AND NATURE ENTHUSIASTS AROUND THE GLOBE VISITS THESE PLACES EVERY YEAR FOR BIRDING AND RESEARCH PURPOSES. THE EVENT WAS DECLARED TO BE ENLISTED IN THE ANNUAL CALENDER OF THE STATE GOVT OF ARUNACHAL PRADESH BY HON’BLE CHIEF MINISTER SHRI PEMA KHANDU DURING HIS VISIT AS CHIEF GUEST ON THE INAUGURAL DAY OF 2ND EAGLENEST BIRD FESTIVAL 2023 ON 23RD APRIL 2023 AT OAKTUM NEAR THONGRE VILLAGE,RUPA WEST KAMENG DISTRICT ARUNACHAL PRADESH.",10:00,2023-03-05, Thongrey Ground,AP,https://utsav.gov.in/public/uploads/event_picture_image/event_918/166193259622482052.jpeg
CHEYKOR (Parikrama of wisdom) Festival,"It has been said that Gelong Doyan Tenzing, a monk introduced this festival in the Sherdukpen region. The main theme of the day long festival portrays the introduction of Chhey/Holy ures of Buddhism. Unlike other festival, Cheykor festival which probably falls during the month of June is a day long program for Shergaon people and is unique in itself. Besides carrying the holy Buddhist ures around the village, special prayers are offered to ‘Phu’ (deities) at various places. The Cheykor celebration at Shergaon village combines the traditional Bon religion with the preaching of Buddhism. The reading of ‘Kaso’ - ancient document and performing rituals at various Chhodam (resting place) are an instance. Even singing of ‘Lurjang’ is done for seeking courage & protection of the villagers from mountain deities. Three community clans so called Aju Lampu Blang, Chhampu Blang and Thuksna Blang plays a vital role in traditional affairs and also has traditional educational system where young generation learns how to be a responsible citizen. Taking active participation of Abosus (elder citizen), Blangpu jomji (girls) and Makpenpus (boys) adds flavor in the festival.",10:00,2023-06-12, Shergaon Ground,AP,https://utsav.gov.in/public/uploads/event_picture_image/event_916/166193225040892466.JPG
